ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
10       0.7646617591381073 0.7997379700342815 0.9637392312288284 0.9187676516579993 0.03466762105623877 0.056392356753349304 0.8199762755206653 0.8448030082766775 0.6010471656918526 0.9412708267554244 0.8526261150836945 0.9777974560856819 0.9764002859592438 0.007715463638305664 0.019185900688171387 0.0013210222374506798 0.044420171750548826 7.720807265031668e-05 0.8325246146747044 0.5821419954299927
11       0.7934762872755527 0.7743528379748266 0.9391373842954636 0.9365993672571842 0.013939261436462402 0.03840574622154236 0.8669288046658039 0.9596321990777379 0.7881038784980774 0.9725527117669195 0.8701540231704712 0.9666022565215826 0.9559645801782608 0.0029183030128479004 0.036300599575042725 0.007158417731804256 0.23632646054835243 0.00032320898934009304 0.9445967376232147 0.6169989705085754
12       0.7580102469239917 0.8064909321921212 0.9478132426738739 0.8847893525318724 0.019883286207914352 0.08543241024017334 0.8331928274461201 0.9208267947325834 0.7261878997087479 0.94010843470125 0.7996747195720673 0.9786823104534831 0.9692371189594269 0.01914536952972412 0.01850306987762451 0.0030757334473668547 0.09670671426949677 0.00010070023093909652 0.9436518890517098 0.8251252174377441
13       0.7178326956927776 0.7179157057156165 0.9244570136070251 0.9143919992364116 0.05106055617332461 0.03788173198699951 0.8481044322252274 0.9468722852754325 0.8174697458744049 0.9421526128734676 0.7457385212182999 0.9377892086548465 0.9540306925773621 0.005930900573730469 0.013227283954620361 0.0050326626282100355 0.06554014580504766 0.0005037177758511245 0.9087650626897812 0.6644129157066345
14       0.8246810883283615 0.8579066619277 0.9566577225923538 0.9117044795473869 0.002801542098705534 0.037011295557022095 0.8562935453194839 0.9367755192627527 0.7454267740249634 0.9755264296581867 0.8434306979179382 0.9677721232175827 0.9526878744363785 0.002286672592163086 0.0003573894500732422 0.002753483910492315 0.1395072836086946 0.00018823581315563406 0.9520968428024879 0.7430508136749268
15       0.840508443388072 0.8696674541993574 0.9632998257875443 0.9444465537089854 0.007598657160997391 0.013073891401290894 0.8924116898666729 0.9771329793675427 0.8399771153926849 0.9818032587797134 0.8659709095954895 0.9915641849110653 0.9735684394836426 0.007329583168029785 0.0021020174026489258 0.0016127116063005594 0.16189304499005255 0.00018092899591633805 0.9074000391093168 0.5620542764663696
16       0.8296526797115803 0.8574133529017369 0.9633331298828125 0.916819354623371 0.012037363317277672 0.006361320614814758 0.8552809625864028 0.9515491059621897 0.7909610271453857 0.9491053709636352 0.8804420232772827 0.9833815696338812 0.9745892584323883 0.2804393172264099 0.002088010311126709 0.001998442211326674 0.15495933486636193 5.2938925883152984e-05 0.9208572626113891 0.6765167713165283
17       0.7830677938002807 0.794159228555285 0.9638763666152954 0.9122690285245577 0.049635613958040836 0.052289947867393494 0.8080527289555623 0.905397431323409 0.700389489531517 0.9649834238713675 0.8430761396884918 0.9781190734643203 0.945014476776123 0.0008362531661987305 0.000723421573638916 0.0008230307772816273 0.05015466072696229 4.966146978636382e-05 0.9285690371806805 0.7334022521972656
18       0.8145768658982383 0.840484640830093 0.9648362398147583 0.941575006994986 0.004725731081432816 0.04874946177005768 0.8934363954597049 0.9563546950380317 0.794257789850235 0.9853854510814983 0.8856629431247711 0.9564517552240027 0.9723261296749115 0.0050566792488098145 0.0011813044548034668 0.0017024518325768475 0.09648028650914725 0.0003412034094994594 0.887720502085156 0.45984378457069397
19       0.7974141339461008 0.8344091226657231 0.9703278541564941 0.9270031407218555 0.03200030752590721 0.047618791460990906 0.9084569911162058 0.954637524007171 0.800015777349472 0.9899277426917283 0.9179012477397919 0.9775163059433302 0.9687138795852661 0.04111957550048828 0.0021650195121765137 0.0008811302329780787 0.11767775065819376 2.7041652113664884e-05 0.959993859132131 0.8060628771781921
20       0.8407228495925665 0.8805891936644912 0.9781468063592911 0.9425312593134482 0.0317794664909965 0.02741152048110962 0.82574731297791 0.9381004746916535 0.7391678988933563 0.9581732204737416 0.8295194506645203 0.9755154916395744 0.9650806486606598 0.0035393834114074707 0.0019816160202026367 0.002284448385952739 0.08373471893619971 0.00014453835178442813 0.8201005272567272 0.2946423590183258
21       0.7612613265713056 0.7593467428038518 0.9203524589538574 0.912172111559589 0.018926929150308913 0.04739607870578766 0.8584057539701462 0.9612846739239416 0.7542765140533447 0.9720299226455278 0.8098455369472504 0.9315820199747881 0.9528621286153793 0.01763099431991577 0.0038036108016967773 0.002554417155127598 0.07035574900399363 0.00011307571849345161 0.9459076722462972 0.8789694905281067
22       0.8228928170033863 0.8400881599102701 0.9680562019348145 0.9157824000245647 0.02427571661332073 0.03557714819908142 0.8324037364550999 0.9602891912731453 0.7613839209079742 0.9719542016241789 0.804861307144165 0.9802936182490417 0.9814071804285049 0.003889620304107666 0.003734409809112549 0.0007831464628651403 0.07410793298183271 3.8362858552655676e-05 0.8989821587290082 0.7761784195899963
23       0.8002444046239058 0.7881902021666367 0.9437524974346161 0.9183632848082018 0.03990694179254417 0.04137006402015686 0.9238731314738592 0.9723075800413987 0.8466992974281311 0.9916272775810677 0.9333499372005463 0.9561655558645725 0.9838777780532837 0.005991101264953613 0.044430434703826904 0.0016195237869468585 0.08509925106024774 4.730557844717126e-05 0.9607760111490885 0.8400010466575623
24       0.7530426129698753 0.7487899869680404 0.9272741228342056 0.9113851790579984 0.018481001257896423 0.03804555535316467 0.8419314444065094 0.9456752741901562 0.8261834681034088 0.9458758290482381 0.7381984442472458 0.9285382226109504 0.9328840970993042 0.10846459865570068 0.0015938878059387207 0.0008070180888272198 0.07650169067052065 2.6270828162149126e-05 0.8637495100498199 0.38537833094596863
25       0.7755206016202768 0.8310440300653379 0.952197328209877 0.9251399250175761 0.04267099286828724 0.03669807314872742 0.9015528957049052 0.9359825949678261 0.8612963855266571 0.9375078991311991 0.8612963855266571 0.9867169919113319 0.9743635654449463 0.9701188653707504 0.3386748433113098 0.0017841736745025794 0.03939392217960779 0.00026116240094885783 0.935956597328186 0.8300315737724304
26       0.7985217049717903 0.8316687482098739 0.9701432287693024 0.9293404099822954 0.05499303936958311 0.04738879203796387 0.87595101694266 0.9305539097037188 0.8174205124378204 0.896079027877113 0.7286756187677383 0.9397830880350537 0.9747888743877411 0.011966168880462646 0.021693646907806396 0.008468833747807289 0.09007068567245488 0.0012589912700136194 0.9691968063513438 0.8954442143440247
27       0.7267898172140121 0.7969730049371719 0.9471015334129333 0.8965841339171281 0.04606843420437401 0.042436420917510986 0.7792776487767696 0.8175098213477761 0.5867157354950905 0.9295329563883457 0.7708437740802765 0.9493899308145046 0.964639812707901 0.039787113666534424 0.0076097846031188965 0.010375880308302709 0.11814939825481072 0.0003968097301342824 0.9575784603754679 0.8340800404548645
28       0.8066631768430982 0.8213476496083396 0.9641707539558411 0.9333515200884112 0.0565252363681793 0.05615018308162689 0.8281660952738353 0.9098743208490916 0.7278133183717728 0.9445164272671895 0.8287242352962494 0.9870266746197428 0.9754763245582581 0.09262746572494507 0.002602815628051758 0.005513454229406058 0.09153512895711371 0.0005480388752235111 0.9176257167543683 0.5215369462966919
29       0.7998446617275476 0.8135714900369446 0.9344066977500916 0.953456565564455 0.008515861630439714 0.030279815196990967 0.8804864883422852 0.9705036400196703 0.8494957387447357 0.9683264356591359 0.8814866542816162 0.9952805172652006 0.9611007869243622 0.013255059719085693 0.019620299339294434 0.0010995714729871106 0.06414059068070069 0.00010070023093909652 0.8900509774684906 0.8317009210586548
30       0.7650201494495074 0.7893969429035981 0.947917029261589 0.9280395741113509 0.019606939383915445 0.05279998481273651 0.8543709715207418 0.9559984441223772 0.7731190621852875 0.9814603631205667 0.8274120390415192 0.9495772110919157 0.9539552479982376 0.10745447874069214 0.020312011241912842 0.0010444449510368186 0.06872827023447302 4.962208117263238e-05 0.9261911412080129 0.7243857979774475
31       0.8067228671695504 0.8519774241639035 0.9555596113204956 0.9105364069131747 0.05311571806669235 0.03702180087566376 0.8273509655679975 0.7971379076782078 0.5363633930683136 0.9813845570335804 0.8819752335548401 0.9617335670405911 0.962912067770958 0.0025604963302612305 0.002784132957458496 0.004775554367972757 0.07248562601264949 0.0005659879493756391 0.9577500564711434 0.7748640179634094
32       0.777618625334331 0.8005626095192773 0.9405691176652908 0.9211558606889513 0.034901140367283534 0.010000139474868774 0.8476713214601789 0.9541295932006513 0.8034888207912445 0.9664004794148653 0.815798282623291 0.9783451642308917 0.943394124507904 0.19571518898010254 0.0045708417892456055 0.0015180104711048324 0.08193788150754662 9.481226366472716e-05 0.9332220298903329 0.7036907076835632
33       0.82780174272401 0.8455254999654633 0.9465896636247635 0.9320424972277768 0.013630227910147785 0.030734628438949585 0.9331682622432709 0.9796984810809093 0.8739030361175537 0.9860389266398242 0.9274323284626007 0.9602423597659383 0.96267931163311 0.0564461350440979 0.005769491195678711 0.001786874951467656 0.1537406570863603 8.037853543796322e-05 0.9418454595974514 0.702373743057251
34       0.761985548904964 0.7623508093612534 0.9299395084381104 0.9064666428897954 0.010401260107755661 0.07533469796180725 0.8523160346916744 0.9406058286954515 0.8097084760665894 0.9366803102783656 0.7508974075317383 0.9871462917044049 0.9499078691005707 0.04343461990356445 0.05914527177810669 0.007083185057611991 0.10642579139868805 0.0011912650747071551 0.9803704534258161 0.9467588067054749
35       0.8452902408316731 0.8573138074018061 0.9708831012248993 0.9313883475311424 0.0036774347810184516 0.03960520029067993 0.820944020524621 0.8940199062291551 0.7347701638936996 0.8938061319471158 0.7347701638936996 0.9134266851469874 0.9351982474327087 0.03005772829055786 0.003163576126098633 0.004005612562323759 0.09503480854819604 0.00021325539012549412 0.9693924114108086 0.8839415311813354
36       0.8261119991540908 0.8422894810636838 0.9408674389123917 0.9190239635822566 0.01791903720452237 0.012282773852348328 0.9271960854530334 0.9741907301938877 0.8868477642536163 0.9787284089288946 0.8868477642536163 0.9867634691298008 0.9781875461339951 0.020620107650756836 0.14062511920928955 0.0017796445441935224 0.06715657696419407 8.037853543796322e-05 0.9229433417320252 0.702373743057251
37       0.7957418092659542 0.8055608460590953 0.9289736449718475 0.9154698049899229 0.017250033219655347 0.004921093583106995 0.8322065153292247 0.9084245309008367 0.7463012188673019 0.8955495062040522 0.7463012188673019 0.9948114816631589 0.9609107375144958 0.047517359256744385 0.07264751195907593 0.005343283552198197 0.11689043564098456 0.0006172673976927454 0.9463649562426976 0.8717316389083862
38       0.822344496846199 0.8107513412833214 0.9598499983549118 0.921804567897006 0.0349125059751364 0.038402050733566284 0.8944205105304718 0.937866382406475 0.764312356710434 0.9881200753992108 0.8886126279830933 0.9890314750373363 0.9642989635467529 0.019671201705932617 0.0030937790870666504 0.002101591987152908 0.04471236994551694 0.00018555162902582687 0.9313393115997315 0.8083779811859131
39       0.8243458159267902 0.8647071414937575 0.952628567814827 0.923142066565893 0.04537622258067131 0.03602716326713562 0.8547643423080444 0.9173108666422864 0.7173478305339813 0.927548606270105 0.7192866951227188 0.9700937432547411 0.9614691287279129 0.02915811538696289 0.0005366206169128418 0.002297619000858526 0.06025170747724074 0.00022734607720736977 0.9458922296762466 0.7222933173179626
40       0.8284838559726874 0.8601161421587069 0.9470450729131699 0.9351251625308865 0.05342383682727814 0.03687185049057007 0.8659487167994181 0.9206923608888005 0.8204507827758789 0.9197377032655432 0.8204507827758789 0.9956812183062235 0.9596130102872849 0.9453039579093456 0.07699590921401978 0.003303263971170971 0.10614684187524998 0.00011307571849345161 0.9775211811065674 0.9457312822341919
41       0.7391435163361686 0.7270039671233722 0.9222816526889801 0.9168902523473862 0.01690688729286194 0.01818212866783142 0.8588869443961552 0.9459231839297453 0.8163562119007111 0.9349731097479488 0.8012721836566925 0.9763142658131463 0.9373641610145569 0.03232055902481079 0.008075296878814697 0.006074934985591453 0.16203806585710365 0.0005995129019214689 0.9859017559460231 0.9633828401565552
42       0.8070047497749329 0.7648991122841835 0.9160841107368469 0.920428454875946 0.027940807135208745 0.05344991385936737 0.9001110345125198 0.9262001293267055 0.8082134127616882 0.9229103892588677 0.7669287621974945 0.9897700756788254 0.9474862664937973 0.7382362484931946 0.009233236312866211 0.00405798221872774 0.08737408896527658 0.00032320898934009304 0.8981247097253799 0.6169989705085754
43       0.7751007284969091 0.8106897352263331 0.9232711642980576 0.904005390244076 0.029387956857681252 0.036917462944984436 0.8341207318007946 0.8754260305257177 0.7078185826539993 0.8804117787244363 0.7078185826539993 0.9282369967550039 0.9190751612186432 0.6615748107433319 0.0024144649505615234 0.0021737967166585615 0.10686029028190544 9.167994740647531e-05 0.9052397906780243 0.7306578159332275
44       0.7642986819975905 0.8152493857261207 0.9637816846370697 0.9179623582701486 0.014689839938107685 0.022530555725097656 0.8818496945831511 0.9372428006458828 0.7253220230340958 0.9525440770732709 0.8733815550804138 0.9442920393413968 0.9439825862646103 0.7192916870117188 0.0009467005729675293 0.0021932561326509148 0.116236212673208 8.037853543796322e-05 0.9268542329470316 0.7023741602897644
45       0.8522930830717087 0.8931006386876106 0.9627527296543121 0.9313233929306435 0.006286541266100731 0.006383463740348816 0.8448878780007363 0.8939552832373623 0.6524952799081802 0.8986022694139919 0.7566895484924316 0.9396147588888804 0.9572084695100784 0.0012622475624084473 0.0009241104125976562 0.00418276395642576 0.2049658655392325 0.00018628443067546626 0.8529069513082504 0.2432672083377838
46       0.8177183233201504 0.818123335018754 0.9359137266874313 0.93864894645699 0.009866692622502615 0.020925015211105347 0.8830524161458015 0.9428921148965252 0.8495747745037079 0.9525163071086027 0.8495747745037079 0.9872027772168318 0.9457381963729858 0.0072174072265625 0.0016011595726013184 0.00038320257213661057 0.03423857712084389 2.4717411029925022e-05 0.9222104847431183 0.7324709296226501
47       0.8423306519786516 0.8371712562938531 0.9550552070140839 0.9346207870287938 0.03814919731196231 0.04314844310283661 0.8189569363991419 0.9321344024283942 0.7696393430233002 0.9329525987863665 0.7882286310195923 0.8860346679886183 0.8991748839616776 0.1085047721862793 0.023413777351379395 0.0017981861819597194 0.05315825563265562 7.01492712821106e-05 0.9280311862627665 0.8184504508972168
48       0.755822291970253 0.762560310959816 0.9109223783016205 0.9189686891886423 0.018031726280848148 0.05152009427547455 0.8606670677661896 0.9467123115217397 0.7973469197750092 0.9527510356039124 0.8187351226806641 0.9717832058668137 0.9557444304227829 0.6593049466609955 0.17317652702331543 0.002256214888891625 0.14455228841520948 7.685647598508499e-05 0.9330068588256836 0.7130172252655029
49       0.7947537269639341 0.8366625540677393 0.9464071691036224 0.9215455864299121 0.0197945274412632 0.027335554361343384 0.8276464474436483 0.8040373760074396 0.5578393079340458 0.9293673252759191 0.8087467551231384 0.9944569501829775 0.967316672205925 0.021511197090148926 0.007144510746002197 0.010170464018332444 0.1467144208848332 0.0010883671591672894 0.9659874878431621 0.6805263161659241
50       0.8617654765645663 0.8824299983680248 0.9166320860385895 0.9343126304447651 0.03479958006313866 0.04612775146961212 0.8774054149786631 0.9765355362829968 0.8021147549152374 0.9764583063838117 0.8441443145275116 0.948029821117719 0.9505463540554047 0.032939910888671875 0.0011020898818969727 0.003678251247954967 0.10062648855195522 0.00035371987490521745 0.9567951460679373 0.7724006175994873
51       0.7732425272464752 0.7752244785428047 0.9337111562490463 0.9083571715174981 0.034602055083150396 0.04578998684883118 0.8666005432605743 0.9426140639009581 0.8322185575962067 0.937427276953831 0.7610889971256256 0.9978925362229347 0.949112668633461 0.10906863212585449 0.025588274002075195 0.006659932842701108 0.10613312616192591 0.0005737436382467576 0.9710841655731202 0.9209868311882019
52       0.8165009170770645 0.8306716121733189 0.9470888823270798 0.9169766105937235 0.05150391856829328 0.031401753425598145 0.9506256580352783 0.9890049225928763 0.9028499126434326 0.982696114302696 0.8939900994300842 0.964470561593771 0.9898520410060883 0.0013608336448669434 0.08574748039245605 0.0008696962961536234 0.0714289071539628 5.0035506637355764e-05 0.9658769607543946 0.9368448257446289
53       0.7886585257947445 0.7805100567638874 0.927471399307251 0.9215063352451146 0.02774595943364233 0.02225552499294281 0.8459483608603477 0.9540788733991263 0.7832303941249847 0.9798927140242348 0.8166939914226532 0.9468538902699948 0.9294110834598541 0.15716099739074707 0.011215567588806152 0.0012487246826901042 0.10362409319343956 4.4455161996097696e-05 0.8709827363491058 0.3624231815338135
54       0.754907701164484 0.7830032128840685 0.9423022866249084 0.9201741786125828 0.009667007546675821 0.019214585423469543 0.8628599345684052 0.9658527592934396 0.8423110544681549 0.9652526805910364 0.8468910753726959 0.9477133937180042 0.9580095112323761 0.9142352417111397 0.0027907490730285645 0.0009152318478812931 0.08194897843045713 4.966146978636382e-05 0.9223438799381256 0.7340434789657593
55       0.7676950852785792 0.8072153186159474 0.9657307118177414 0.9251109890201512 0.011531421116420248 0.061206161975860596 0.8307706330503736 0.9162051474330983 0.7652186155319214 0.9551563948649395 0.7997101545333862 0.9667913406377746 0.9314699321985245 0.05020624399185181 0.023897409439086914 0.002354406749086868 0.035480245185261106 0.00033133563522958387 0.9168569701058524 0.5661605000495911
56       0.8668830353352759 0.8988654493457742 0.9793267399072647 0.9222715251038179 0.018616283933321598 0.013449117541313171 0.8874721659554375 0.9512887362894098 0.835794597864151 0.955036334025408 0.8594850897789001 0.9589224797156122 0.9810004681348801 0.06041252613067627 0.002645134925842285 0.0026890257413063343 0.09269834894434364 0.0001260060878388627 0.9697176880306668 0.8906954526901245
57       0.7929708171974529 0.8405125245000377 0.9511291086673737 0.9304203636785771 0.007874950766563416 0.025454163551330566 0.9006313627416437 0.9491674636461891 0.8311729729175568 0.9868227831564536 0.9028100669384003 0.9916541436404893 0.9589345008134842 0.5029919147491455 0.0018790364265441895 0.0043329115817163045 0.22242132950707716 0.00017403787635562762 0.8551013469696045 0.6497237086296082
58       0.7981006473302841 0.804515315592289 0.920706644654274 0.9332980084750387 0.023173788731748357 0.03373520076274872 0.9048375070095063 0.9766207311405308 0.8659681975841522 0.9754080638861478 0.8341662287712097 0.9636367508343288 0.9493761658668518 0.00619661808013916 0.015218138694763184 0.0011195192597865716 0.1210438616171884 4.249067127436222e-05 0.9617794036865235 0.8455840945243835
59       0.7132330417633057 0.7400033470243216 0.9240121990442276 0.9013088077306748 0.03726556438666129 0.1017012894153595 0.7793031811714173 0.8576855625803113 0.6415220499038696 0.9369818005174055 0.7200519144535065 0.8914378389716149 0.93604576587677 0.23420673608779907 0.0447656512260437 0.0006829466106022779 0.048253429046977554 9.167985997370583e-05 0.9044506430625916 0.7855517864227295
60       0.7762862206860022 0.8045268561126608 0.9704415947198868 0.8918118054668108 0.029768607268730762 0.018361106514930725 0.860380703752691 0.9483010379451291 0.8060894310474396 0.9494462056760544 0.8385376632213593 0.9847300997511907 0.9710370004177094 0.002551138401031494 0.004827320575714111 0.001640768935809416 0.09196450983124761 6.153562753755848e-05 0.9398930993947116 0.8164731860160828
61       0.8185868300497532 0.8718564007431269 0.9587317854166031 0.9155749786368086 0.044151287078857404 0.01220431923866272 0.8727646817763647 0.9207047950714866 0.7681248188018799 0.9603724637909874 0.8072443902492523 0.9709479965269565 0.9502750337123871 0.008355200290679932 0.007522106170654297 0.006362039229382453 0.1021152293073708 0.00043119053240696674 0.7924373696247736 0.4400550425052643
62       0.8390158144757152 0.8744848347268999 0.9734186977148056 0.9468509598021827 0.021995564301808712 0.016452446579933167 0.8470929320901632 0.8883793340545567 0.6557557433843613 0.9160056228710518 0.7644891142845154 0.9974335497245193 0.9530788064002991 0.0047650933265686035 0.002857983112335205 0.004676423759317368 0.12366806831914211 0.0002646237133528251 0.9517644047737122 0.8621460795402527
63       0.8039439606169859 0.8148586818327506 0.9528051763772964 0.9055863329364607 0.010068792849779129 0.045877695083618164 0.8418403168519338 0.9314331301156671 0.7512452006340027 0.934544630455326 0.8162482678890228 0.9963223009946801 0.9695278704166412 0.0018710494041442871 0.0007879734039306641 0.0016773221845388265 0.07038945627843135 9.70589129978675e-05 0.866354743639628 0.25867706537246704
64       0.7508557694298881 0.7988447674683162 0.9527483433485031 0.9177019216051889 0.038729702432950375 0.04628723859786987 0.7853820749691555 0.920641093902784 0.6883949935436249 0.9172936962835294 0.7761588096618652 0.9498402459280831 0.9425717145204544 0.007666230201721191 0.0019532442092895508 0.004896798580764052 0.07586050461605116 0.0007503877088610552 0.9455761568886893 0.796572744846344
65       0.7860663551837206 0.7933920680855711 0.9467118233442307 0.9353019377107129 0.04487367250301222 0.051177844405174255 0.86820949614048 0.9320616092573601 0.7069378793239594 0.9470685953871563 0.8028762340545654 0.9798102823219129 0.9479463845491409 0.029824018478393555 0.011188507080078125 0.00252334692389888 0.05315810354588387 0.0001764465969354448 0.9187600463628769 0.7026345133781433
66       0.8009622991085052 0.8299975891908009 0.9565438628196716 0.9338400916222038 0.028906049935714107 0.0710628479719162 0.8470850139856339 0.8997514061502692 0.6968525052070618 0.9230060889583398 0.7770172953605652 0.9905820497208171 0.9686078578233719 0.008848965167999268 0.05535078048706055 0.0047533667846125505 0.08560011869276578 0.0006640206411873618 0.9124478300412496 0.6757475137710571
67       0.7920856152971586 0.8487460749844711 0.959311380982399 0.9233393626871393 0.059605755589225096 0.02105824649333954 0.8016326104601225 0.9061255980984848 0.7237945944070816 0.921138068698224 0.7733621001243591 0.9951179032524428 0.9435473680496216 0.23055171966552734 0.0041342973709106445 0.0022094419885366787 0.036045542909398834 0.00026116265001285084 0.964741031328837 0.8300315737724304
68       0.7872472256422043 0.8099693059921265 0.9491960406303406 0.9205950414356978 0.045695230960845934 0.033347874879837036 0.9286397149165472 0.9694935493241807 0.843065619468689 0.9869802285653799 0.9394372999668121 0.9575782467921575 0.9929209053516388 0.28486257791519165 0.0032752156257629395 0.0009672761687255283 0.09142239186111205 4.158189081978074e-05 0.8099167992671331 0.4324438273906708
69       0.8459351480007171 0.8741271033883095 0.9528379589319229 0.9238212169080541 0.04515425625600311 0.03307630121707916 0.8996434807777405 0.9595530846912599 0.8780972361564636 0.9556639591244789 0.8785043358802795 0.9397414902846019 0.9581044614315033 0.007073581218719482 0.0019622445106506348 0.0006920184269368924 0.038208990459968034 4.927908966237298e-05 0.8175374388694763 0.5718472003936768
70       0.7231145153443018 0.7432341029246647 0.8989206999540329 0.9142051547765732 0.045777642956146836 0.0486886203289032 0.8615929534037908 0.950346607237293 0.7899971008300781 0.9622255058967255 0.8452995419502258 0.968689731011788 0.9269097298383713 0.004855751991271973 0.005103647708892822 0.003606135119994331 0.061543189592046986 0.00040065623453966595 0.861016516884168 0.32255819439888
71       0.7931994891592434 0.8194229442094054 0.9490768909454346 0.923518826924665 0.023521961910384026 0.04533141851425171 0.8485370406082698 0.9551810865186035 0.7290011942386627 0.9597494982713031 0.8193067908287048 0.9856040665081569 0.9624020159244537 0.0006998777389526367 0.0010346174240112305 0.0022362088007015124 0.12447147293537096 4.2565581847796076e-05 0.9340800642967224 0.8829739093780518
72       0.8102077215909957 0.853529105335474 0.9705138355493546 0.9394424732186293 0.04956444104512536 0.09314392507076263 0.886337012052536 0.9681933853799221 0.7558256983757019 0.9862867600617085 0.9074371755123138 0.9493234733740489 0.9624850749969482 0.012520372867584229 0.05469691753387451 0.0018517931291577505 0.03950612172323659 0.0001260060878388627 0.9427921891212463 0.8384969830513
73       0.7525407467037439 0.8158662157133222 0.9540486931800842 0.8886468419983129 0.0054183668560452425 0.006007254123687744 0.7374175062868744 0.8163289666360118 0.5329877622425556 0.9264969399586924 0.7334172278642654 0.989294097200036 0.94838947057724 0.004866659641265869 0.002580404281616211 0.008219122200478865 0.1652427459252957 0.00035350775572342896 0.8865758143365383 0.23434482514858246
