ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
19       0.7552642331769069 0.7436855059737961 0.9200634360313416 0.917851799016082 0.009915507088104847 0.01831275224685669 0.8181668668985367 0.9094050197372466 0.7983504235744476 0.9194659587078999 0.6532589048147202 0.9307598552356164 0.9359137415885925 0.0036115646362304688 0.007064759731292725 0.003654923957840909 0.12559606168070586 0.00013677661863908532 0.9536667267481486 0.8399180769920349
20       0.7985655218362808 0.8379169553518295 0.9649272710084915 0.9093987383903601 0.04651615768671036 0.041396647691726685 0.8631653934717178 0.9198433214402226 0.7463882267475128 0.9820032003179726 0.8850517868995667 0.9698908974726995 0.9731055200099945 0.0191727876663208 0.00579756498336792 0.0015522840677364635 0.05533996541064999 0.0001747758697304931 0.944913367430369 0.8613672256469727
21       0.7271638929843902 0.7791522577404976 0.9339588731527328 0.9128131497789312 0.020711779594421387 0.015325963497161865 0.8530172139406205 0.9044375696862548 0.7309745997190475 0.9809968674929301 0.8445062041282654 0.9278904318809509 0.9479548782110214 0.23761063814163208 0.9417192041873932 0.0019656568998279566 0.1317442911235863 4.966146978636382e-05 0.9216206073760986 0.7340433597564697
22       0.7769608788192273 0.8121038820594549 0.9608490169048309 0.9121771670297948 0.012120261788368225 0.03487883508205414 0.8530977323651314 0.9200285504718981 0.7472470849752426 0.9773329871818994 0.8821800947189331 0.9889167707413435 0.9680541902780533 0.00510859489440918 0.0014116168022155762 0.0014692250664997267 0.12126492196549467 0.00026216680954005504 0.650308895111084 0.31232786178588867
23       0.8165952463944753 0.8337678800026576 0.9680424630641937 0.924938436292234 0.02455503940582271 0.028175726532936096 0.8275977025429407 0.9398645521407385 0.77547886967659 0.958694175881984 0.7975860834121704 0.9421216795841852 0.9263816326856613 0.002606034278869629 0.001581430435180664 0.004107787854845718 0.10839281804703961 9.692747063748568e-05 0.9358739306529363 0.6206583976745605
24       0.839286433160305 0.8777662895619869 0.9527507126331329 0.9295328549056683 0.010529692967732762 0.02871188521385193 0.9096319109201432 0.975270329130721 0.8488187789916992 0.9770625476989636 0.8779863715171814 0.9735890351235866 0.9813473522663116 0.005353391170501709 0.0024613142013549805 0.0016788691671359825 0.1647778867714354 8.037853543796322e-05 0.9490091562271118 0.7023730278015137
25       0.7193611649175485 0.7308773978302876 0.9451215118169785 0.9049446364630482 0.039691825707753536 0.04264448583126068 0.8345155964295069 0.8514539010325828 0.6313742101192474 0.9594765261331819 0.7898847162723541 0.913078257193168 0.9553811550140381 0.12956196069717407 0.00604480504989624 0.002367252442376872 0.1368991537970675 5.2938925883152984e-05 0.7783352807164192 0.23096434772014618
26       0.7954830769449472 0.8524407716467977 0.9608025848865509 0.9210374844808351 0.008769653737545013 0.03696858882904053 0.8262169398367405 0.8616111016859492 0.6396460384130478 0.9895908787662471 0.8875619173049927 0.9792447357128063 0.9564328193664551 0.004782676696777344 0.010835230350494385 0.004891647714248966 0.16002713485856304 9.888312880577827e-05 0.9123779038588206 0.652490496635437
27       0.8376045189797878 0.8221916370093822 0.9652846157550812 0.9284961942517966 0.046817392110824585 0.050612255930900574 0.9282449185848236 0.985817502074017 0.8862731456756592 0.9897012920882311 0.9076486825942993 0.9957085028290749 0.980159193277359 0.019671201705932617 0.004012644290924072 0.0016514119110374549 0.03447735244198806 0.00018555162902582687 0.9424634873867035 0.8083779811859131
28       0.8592173499720437 0.8875864914485386 0.9660405069589615 0.9372844417318166 0.007643028497695936 0.012752532958984375 0.9309216184275491 0.9417010410069375 0.8583486378192902 0.9366788458342509 0.8583486378192902 0.9735853174967426 0.9874017983675003 0.34032267332077026 0.04951220750808716 0.0011680348089677768 0.2814554065495781 2.9365587419379246e-05 0.9656433207648141 0.8842765092849731
29       0.7485276088118553 0.7437009364366531 0.9325561076402664 0.9214128272668007 0.017137792977419797 0.018436387181282043 0.8555372272218976 0.9366317579605656 0.7834603786468506 0.9416428060561106 0.7970082461833954 0.9669301733374596 0.9733286798000336 0.03057020902633667 0.023789286613464355 0.0011630779848606245 0.059238206552853986 5.228814913328267e-05 0.9286161150251117 0.833257257938385
30       0.8078613802790642 0.7879538591951132 0.9407213628292084 0.9233936527270382 0.025509045312279155 0.0599457323551178 0.9338953892389933 0.9834607322094513 0.8828400671482086 0.9851385096971157 0.9078805446624756 0.988913445174694 0.9736706614494324 0.15732872486114502 0.01138228178024292 0.0022428199147129044 0.11868995496970379 7.026517005471089e-05 0.9854040046532949 0.9642064571380615
31       0.8197731465101242 0.8513279552261035 0.9631853401660919 0.9172148755618504 0.04716752655804157 0.05412071943283081 0.8746356308460236 0.9350696430588181 0.7766507267951965 0.9716739603371165 0.8647343218326569 0.9707801444189889 0.9871809482574463 0.8271176218986511 0.1402408480644226 0.0029223297539452465 0.08749631007545725 0.00024307426240973362 0.9521305620670318 0.8724846839904785
32       0.8181000511561122 0.8721857448773724 0.9688720852136612 0.9193094720994984 0.042106062173843384 0.05003201961517334 0.8976755951132093 0.9274609984556879 0.7858049273490906 0.9925008572189906 0.9305393099784851 0.9712362970624652 0.9758942127227783 0.11095839738845825 0.019927978515625 0.001591543880160781 0.07947637546314931 4.2795351222360724e-05 0.9333246179989406 0.7240124344825745
33       0.8274934901855886 0.8672629452776164 0.9655986130237579 0.9290621451137564 0.013140240984578333 0.02100709080696106 0.8775366395711899 0.9546244950627072 0.7920568287372589 0.9074429502364372 0.7530460059642792 0.8810972311533988 0.9452490210533142 0.7192916870117188 0.0187874436378479 0.0030258602098276956 0.20051157816782988 8.037853543796322e-05 0.9351978003978729 0.702373743057251
34       0.8250210450755225 0.8751081956757439 0.9663247168064117 0.9155287879208723 0.015673398971557617 0.029463455080986023 0.878482891453637 0.8729037254620589 0.6817536652088165 0.9922082937402656 0.9358934760093689 0.9668867968850665 0.957327127456665 0.03241688013076782 0.0017794966697692871 0.002964029054589479 0.11758043464861834 0.00011777541671223592 0.9259444210264418 0.7372350096702576
35       0.8227458298206329 0.8324475921690464 0.947349414229393 0.9059532300330871 0.009879508614540122 0.02216610312461853 0.8782366991043091 0.9426172321089981 0.7260240614414215 0.9874635681587751 0.9142863154411316 0.9821752707163492 0.9605303257703781 0.004829585552215576 0.002621889114379883 0.0008623739009049868 0.153476750596127 3.8754518346120355e-05 0.8594885349273682 0.5720881819725037
36       0.8115188113667748 0.8116163900404265 0.9255421757698059 0.92642097453396 0.016172858384939315 0.038293153047561646 0.8852163526144895 0.9688145223821323 0.8048431873321533 0.967365402561184 0.8702363073825836 0.9725202747366645 0.9706123322248459 0.8624754995107651 0.022726476192474365 0.0013973115583525496 0.18467515986432817 3.229238323502198e-05 0.9671974290500988 0.7755362391471863
37       0.8147311210632324 0.8617813438177109 0.9606044888496399 0.9267412887912401 0.045184861123561904 0.04072941839694977 0.8707495795355903 0.9059722287916827 0.696312427520752 0.9817143727230118 0.8885065913200378 0.9744795560836792 0.9765080511569977 0.025888144969940186 0.002602219581604004 0.002879253496926179 0.08503694532705135 0.00010070023093909652 0.940811296304067 0.7897866368293762
38       0.8687950879335403 0.8982186024387677 0.9596662819385529 0.9421611969237742 0.02933866637093685 0.039104655385017395 0.918892964720726 0.9805894905975787 0.8611945807933807 0.9914446139007378 0.943974107503891 0.941000209748745 0.9812557995319366 0.351421058177948 0.005546510219573975 0.002500032701821303 0.25610372960126165 4.966146978636382e-05 0.9584667801856994 0.7340433597564697
39       0.7719094817837079 0.8020818221072356 0.9523543864488602 0.9238643597223257 0.015357250968615177 0.00362318754196167 0.7871262197693188 0.8096302852027206 0.5688185840845108 0.9553533798653788 0.8189712762832642 0.9564558381835621 0.9387993514537811 0.007461845874786377 0.0061560869216918945 0.004283335494663034 0.08779004151910302 0.00010070023093909652 0.8980425357818603 0.713830292224884
40       0.8297347290949388 0.8638422272422097 0.9673475325107574 0.9013449984752102 0.034575259685516335 0.05318674445152283 0.8770954175428911 0.9344964090443071 0.798258900642395 0.959599734619001 0.8457463979721069 0.9456152619286017 0.9736743718385696 0.0006042718887329102 0.0004151463508605957 0.002005963901911681 0.07666923883686515 0.0002602831943497706 0.9095290899276733 0.6983109712600708
41       0.8124341177088874 0.8291099050215313 0.9343007355928421 0.9156758609035659 0.015208172798156783 0.03315991163253784 0.903134252343859 0.9697759170211278 0.8396385312080383 0.9839041312016885 0.9013908505439758 0.9685373609619481 0.9674408733844757 0.0013608336448669434 0.09733009338378906 0.0017015754892327928 0.1587031852678371 5.0035506637355764e-05 0.9653359396117074 0.8910881876945496
42       0.802382480353117 0.8240316913773615 0.9495257288217545 0.9147435103554323 0.013807438313961029 0.031089231371879578 0.9237963743507862 0.9708477397748263 0.8455227911472321 0.9849140522812796 0.9090124666690826 0.9989341932038466 0.971794843673706 0.34523141384124756 0.0015551447868347168 0.0032416743676033878 0.12586068954033158 0.00017403787635562762 0.8972573056817055 0.6497237682342529
43       0.8460233815014362 0.8809281665831804 0.9558428823947906 0.929676818432378 0.03225372376896085 0.024699777364730835 0.8888659089803695 0.9545620608210124 0.7923363149166107 0.9765908184237233 0.8804266452789307 0.9435114450752735 0.9572447240352631 0.0204545259475708 0.009486913681030273 0.0033745974252507803 0.17186837058512305 8.037853543796322e-05 0.9592344224452972 0.702373743057251
44       0.8259253065500941 0.8617827748613698 0.968186542391777 0.9320489541991898 0.026733674108982086 0.03424450755119324 0.8336194955876896 0.8792895047945946 0.6478525847196579 0.9679325532643279 0.7837477624416351 0.9958698962415967 0.9669062346220016 0.009143948554992676 0.0019699931144714355 0.0021950788358423186 0.14870338618350834 4.1309401980574946e-05 0.9814859586102622 0.9289058446884155
45       0.8597396728065279 0.8989016173614396 0.9758093357086182 0.9488773285100858 0.03681369622548425 0.02709832787513733 0.8394327180253135 0.8852379596574427 0.6467961221933365 0.9124618011495804 0.7545526325702667 0.981842591944668 0.9494630396366119 0.00022214651107788086 0.0018686652183532715 0.00169035312624112 0.08158341666325208 0.00013677661863908532 0.9381951755947537 0.7206501364707947
46       0.7954826706222126 0.8575040376966908 0.9377642571926117 0.9224321563606677 0.031563756557611344 0.04892563819885254 0.8569704017468861 0.9500980137979358 0.7540779709815979 0.9432488192076374 0.8368908166885376 0.9052133447357587 0.9625885486602783 0.0008484125137329102 0.001228630542755127 0.0028180556694532032 0.11484754093244305 0.0001805286121196228 0.9586642299379621 0.7391137480735779
47       0.8211075081066652 0.8132058448412202 0.9700073152780533 0.9341601573490683 0.0075706667021701035 0.008061587810516357 0.8672220706939697 0.9589405504187392 0.7686278522014618 0.967785222993963 0.8364985883235931 0.9725823493166403 0.9872952997684479 0.027377009391784668 0.002389073371887207 0.0022730188150359995 0.14417741122979139 0.00012686568979372722 0.9822663448073647 0.9086914658546448
48       0.7800069791930062 0.8309612071939877 0.9479685872793198 0.9385341770582266 0.03688549211150727 0.04116608202457428 0.871130862406322 0.9244356669316369 0.7501655220985413 0.9866973429417119 0.8773274123668671 0.9645640408354146 0.9695799350738525 0.0388185977935791 0.584703117609024 0.0017289971875070257 0.102508273594018 4.962208117263238e-05 0.9368582538196019 0.7243857979774475
49       0.8049203157424927 0.8169646114110947 0.9751867651939392 0.9358481512619898 0.0476992130279541 0.037039339542388916 0.8853992564337594 0.968585111132775 0.7964264452457428 0.9833504630893337 0.8482162058353424 0.963115680217743 0.9902807176113129 0.15716099739074707 0.14299625158309937 0.0014601037903731035 0.09163004565160622 4.4455161996097696e-05 0.8969856798648834 0.3624231517314911
50       0.8031955659389496 0.8294409116109211 0.9488783776760101 0.9124142049064099 0.01659529805183413 0.033692508935928345 0.8688938788005284 0.871478064490816 0.637845516204834 0.9809885515252219 0.8643118143081665 0.9773900594030108 0.9572841972112656 0.03519165515899658 0.031217753887176514 0.004438921693124254 0.12470476904751363 0.00014453835178442813 0.9551208019256592 0.8640002012252808
51       0.8368685756410871 0.8703051539404052 0.9782999157905579 0.9237206251013512 0.028977868648675797 0.026691049337387085 0.881546390908105 0.9652612391236133 0.7586753368377686 0.986030059024082 0.9350174963474274 0.9079568967932747 0.9681991189718246 0.28486257791519165 0.003423035144805908 0.0007753683920436922 0.07758051932910356 4.158189081978074e-05 0.830857732466289 0.4324438273906708
52       0.7668178686872125 0.8175640036351979 0.9558054655790329 0.9089580217355104 0.014725380473666672 0.04222498834133148 0.8079186184331775 0.8562797356538416 0.6125707924365997 0.9902935938523224 0.9269378781318665 0.9918874222785234 0.9551612585783005 0.0016554594039916992 0.0009580254554748535 0.003081494428782545 0.2558515543819245 9.583688460843915e-05 0.9441928453743458 0.796272337436676
53       0.806362509727478 0.8491222858428955 0.9669549912214279 0.9022150769477754 0.006542134284973189 0.022518649697303772 0.8385365694761276 0.8825227823904616 0.6761372685432434 0.9835484509486037 0.8746875524520874 0.979314128557841 0.9571648985147476 0.008133113384246826 0.0060843825340271 0.0009514397581323063 0.10130848465598145 8.13641799285732e-05 0.8391919612884522 0.6482107639312744
54       0.7776626038054625 0.7718607568492493 0.9486733824014664 0.9249113725498319 0.02675430655479427 0.0458051860332489 0.9039881726106008 0.9621914974270709 0.8313543200492859 0.9670448895663437 0.8332237601280212 0.9988590481380621 0.9798674881458282 0.024303078651428223 0.002540409564971924 0.0012732779961528904 0.09504892557048843 3.817501349589784e-05 0.9480265279610952 0.7791293859481812
55       0.7604620258013407 0.8231270884474118 0.9737061560153961 0.9192783010417017 0.053782813251018524 0.0865202248096466 0.7835680171847343 0.8512715599594549 0.593934178352356 0.986286757334522 0.9084908068180084 0.9990691592295965 0.9474730789661407 0.012520372867584229 0.009421169757843018 0.002281894409979812 0.08521056972174265 0.0001260060878388627 0.9809347854720222 0.9091869592666626
56       0.7889888187249502 0.8070620218912761 0.9525511562824249 0.9046219621102015 0.013197375755561014 0.029024392366409302 0.8423259158929189 0.9068351219678337 0.6929937303066254 0.9687600849621063 0.8406888246536255 0.983889102935791 0.9681313037872314 0.04362601041793823 0.009523868560791016 0.01006553360391147 0.12972386633351518 0.00043119053240696674 0.8305107752482096 0.5305319428443909
57       0.6839957296848297 0.7090053886175156 0.9111490398645401 0.9138765170385963 0.051480963826179504 0.0774303674697876 0.8920075535774231 0.9171360904705042 0.7777827084064484 0.9797051348916614 0.8606971800327301 0.9295709453523159 0.9387466609477997 0.004855751991271973 0.004207253456115723 0.00402528348374867 0.043038050794349456 0.00040065623453966595 0.848403126001358 0.32255819439888
58       0.7114326637238264 0.7933575501665473 0.9497943818569183 0.889886711744261 0.041754903395970655 0.026413872838020325 0.7563388415922722 0.8489347490775947 0.5907706841826439 0.9361493018242228 0.7684246599674225 0.9481860142201185 0.941807746887207 0.003579258918762207 0.00140458345413208 0.0026055255396143745 0.11624699348059926 5.292186419819278e-05 0.8189795290430387 0.2690003216266632
59       0.743466225763162 0.7842331814269226 0.9507065117359161 0.89472849598379 0.03631195000239784 0.05199265480041504 0.8373233940866258 0.8894613197746919 0.6899980008602142 0.9849313355055571 0.8917212784290314 0.946170269822081 0.9848997592926025 0.0064958930015563965 0.004092812538146973 0.0006071194943950093 0.08785658473479857 2.3273709368536726e-05 0.8208070231808556 0.11537802219390869
60       0.7605152428150177 0.7926393995682399 0.9673518091440201 0.9022480451634952 0.023906113285767416 0.013609364628791809 0.8071354097790189 0.9178571775772086 0.7001471221446991 0.9838030259304889 0.8307423889636993 0.97996719678243 0.9672449827194214 0.006094396114349365 0.0013027787208557129 0.0008595317515836576 0.05746876255952891 5.646341949715768e-05 0.7495702306429545 0.1855127513408661
61       0.7909281974037489 0.8306341332693895 0.9659256935119629 0.9151614207029343 0.07224418347080552 0.08205433189868927 0.8549319257338842 0.9317296054573134 0.6974603831768036 0.9719418718121347 0.8300175070762634 0.9458212877313296 0.9144712090492249 0.015529274940490723 0.022893249988555908 0.0006928936402667825 0.04634090934368046 3.4669094947510726e-05 0.8894553730885187 0.49673858284950256
62       0.8117041277388731 0.823231387262543 0.9725246429443359 0.9290902613765664 0.035151119530201 0.04468423128128052 0.897273525595665 0.9710314839753016 0.8365010917186737 0.9838436147352922 0.8799734115600586 0.9662053572634857 0.988138347864151 0.038681864738464355 0.0044519901275634766 0.0011700136170999455 0.06866761929621426 5.192608579182569e-05 0.9763473073641459 0.9389672875404358
63       0.7738400337596735 0.8143246788531542 0.9649060368537903 0.9070073646740823 0.01687008232781384 0.053402334451675415 0.8300765156745911 0.9152015399737952 0.7128103971481323 0.9410107624764192 0.862894594669342 0.9275689236819744 0.9754423946142197 0.07594257593154907 0.06297612190246582 0.0036813145338114705 0.1505232417663999 9.167994740647531e-05 0.9443130095799764 0.8935925364494324
64       0.7424716694014413 0.7762447765895298 0.9528052061796188 0.9112507513453884 0.04458841681480408 0.045275673270225525 0.8395855320351464 0.8767566036395991 0.6396658271551132 0.9610896565170162 0.8278129994869232 0.9889688161867005 0.9567157477140427 0.003921926021575928 0.01883333921432495 0.0029893777738906357 0.04365448632138926 0.00011307571849345161 0.9550999999046326 0.8596771955490112
65       0.7303433242653098 0.7989445427166564 0.9389995634555817 0.9152030067948195 0.012793279119900247 0.03580033779144287 0.783139135156359 0.8584942210503268 0.6364539116621017 0.9885720285933797 0.8864687085151672 0.9469119035417126 0.9357271492481232 0.0034752488136291504 0.0016977787017822266 0.003065654582839235 0.14619176425587035 0.00010070023093909652 0.9707038530281612 0.9466107487678528
66       0.7576064160093665 0.7961954767815769 0.9489680826663971 0.9150797138373329 0.04764119088649754 0.04380340874195099 0.8301356267184019 0.864126410110716 0.6857221871614456 0.978534298603206 0.8594838082790375 0.9992573276783029 0.9498809278011322 0.03633314371109009 0.02398473024368286 0.0024791812277417933 0.12499362175149742 0.00010472874969700275 0.9603914842009544 0.8449026346206665
67       0.8041649404913187 0.8238548310473561 0.9629188030958176 0.9256138003380724 0.0472944974899292 0.0324125736951828 0.8760099150240421 0.9410316856572614 0.8255349695682526 0.9407883963743335 0.8255349695682526 0.953889187425375 0.9734872281551361 0.01004016399383545 0.004403650760650635 0.0007718768433536233 0.09503406083502483 2.2043869861185156e-05 0.9736879467964172 0.8757653832435608
68       0.831178555265069 0.8506469909722607 0.9644744992256165 0.9205725756069841 0.020600562294324276 0.004574447870254517 0.8549103972812494 0.9138204990053866 0.6748183816671371 0.984612383231422 0.8798770904541016 0.9908073358237743 0.9443051666021347 0.0006627440452575684 0.0006854534149169922 0.0031567357342838728 0.15117698508596736 7.685647598508499e-05 0.9517124146223068 0.7130172252655029
69       0.8092334747314454 0.8513686746358872 0.9373138695955276 0.8876373293836421 0.027725273743271828 0.02638736367225647 0.837092986702919 0.9055788374936427 0.6692946553230286 0.98262395182266 0.8695684969425201 0.9946730166673661 0.952402263879776 0.001863241195678711 0.0020428895950317383 0.003140198349916385 0.11866743198621837 9.6495276174183e-05 0.8288434833288193 0.2702018916606903
70       0.7696258127689362 0.8425902028878529 0.94450244307518 0.9202317634265716 0.031189349293708757 0.03896619379520416 0.8613878091176351 0.9319525740006291 0.7610546350479126 0.9541246541199273 0.8454620242118835 0.9743117615580559 0.949527382850647 0.00391775369644165 0.003094494342803955 0.0007199337320499066 0.10207440894494745 1.901923034856293e-05 0.879202769862281 0.5438825488090515
71       0.7520236596465111 0.7942254612488406 0.9669016748666763 0.9189234266251874 0.017166852951049805 0.027455613017082214 0.8130370602011681 0.8648460914778293 0.6611139476299286 0.9677536083126324 0.7769338488578796 0.9762255052725474 0.9295525550842285 0.03711730241775513 0.001323997974395752 0.0018954789126811988 0.05892453808519832 0.00010070023093909652 0.9539715796709061 0.8698954582214355
72       0.7944676643237472 0.8237257874570787 0.9666944146156311 0.9230020132318542 0.030952413876851437 0.03993019461631775 0.8378806728869677 0.8956053679959786 0.7124986201524734 0.9424407769499785 0.8312446773052216 0.9771452462300658 0.9702976047992706 0.036625683307647705 0.002823472023010254 0.0013072912954338789 0.08024169653744351 3.3329625179814803e-05 0.941767618060112 0.7079321146011353
73       0.8088567839427427 0.8061805882237174 0.928185299038887 0.9175001023751166 0.018012037873268105 0.057490795850753784 0.8776137422431599 0.956357734986705 0.8178060352802277 0.961255799721263 0.8714089691638947 0.9658260597424074 0.9725601077079773 0.012690961360931396 0.0043561458587646484 0.004167861644708144 0.1565766983335749 0.00044276866246095297 0.9695077971978621 0.7542266845703125
