ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
10       0.770593848079443 0.8263260703533888 0.9422405958175659 0.9088242062683175 0.05284518529387083 0.049723342061042786 0.8384881429374218 0.9025178780348924 0.7092599272727966 0.9423709630290467 0.8072424232959747 0.9912659116089344 0.9631249010562897 0.05347639322280884 0.09275931119918823 0.003203402986832669 0.12774977656076805 0.00010070023093909652 0.9536405950784683 0.9086925387382507
11       0.8046808351690953 0.8170802374489796 0.9434762299060822 0.9148008082096183 0.028463084589351317 0.03777293860912323 0.8147374792740896 0.9330440960500859 0.6813997179269791 0.9414833270264573 0.7369580864906311 0.975362639096412 0.9782959520816803 0.00039499998092651367 0.0005891323089599609 0.004459386647196762 0.1189631738117594 0.000319288159359117 0.9604652157196631 0.8551296591758728
12       0.8001968264579773 0.8314075395464897 0.9435973465442657 0.9110878853570847 0.05411216616630554 0.07348699867725372 0.8881174581391471 0.9392838233526524 0.7966999113559723 0.9774786901219468 0.8559202551841736 0.9922563850879669 0.944739431142807 0.002286672592163086 0.002517402172088623 0.0022393778847746237 0.040624917440099585 0.00018823581315563406 0.8959298048700605 0.6718416213989258
13       0.7251788593000836 0.7569616425368522 0.9567184448242188 0.9011753908334634 0.0046537789431485566 0.0572623610496521 0.8131321850750182 0.8528812898529476 0.6310835778713226 0.967817708169493 0.815349817276001 0.9188959515757031 0.9704717695713043 0.817886471748352 0.0033684372901916504 0.0024830858226746713 0.13349831921476257 5.2938925883152984e-05 0.9192351235283746 0.6765201091766357
14       0.7742813162505626 0.7945299425472816 0.9519267678260803 0.9214942803168121 0.02449624152744523 0.012608587741851807 0.8116263836622238 0.9166009767906558 0.683770626783371 0.9770277366098536 0.8206678032875061 0.9522954251617193 0.9412281811237335 0.0005404353141784668 0.000870048999786377 0.003304366294782655 0.09650469545336904 0.00047017213305923766 0.9291326701641083 0.5014374256134033
15       0.8212844255779471 0.8419395224856479 0.9626772254705429 0.9304269794779627 0.0036104867855707434 0.03019776940345764 0.8710912338324955 0.9681285598415945 0.8216577470302582 0.9714091950842125 0.8615496158599854 0.9723401671009405 0.9797550737857819 0.002179265022277832 0.0005634427070617676 0.0007916495052306199 0.14457346806468638 4.158189081978074e-05 0.90766755597932 0.4324430227279663
16       0.796938591237579 0.8205994034984282 0.9580509960651398 0.9158699191782785 0.010107018881373886 0.013183146715164185 0.8535746889454978 0.830493747883736 0.5971172451972961 0.9733231612183584 0.9121282994747162 0.95066748115988 0.972010612487793 0.010486900806427002 0.0028908848762512207 0.003728985536677619 0.27573903249256204 5.551937306227124e-05 0.8244585054261344 0.5376778841018677
17       0.792303030192852 0.821196623519063 0.9655627012252808 0.9166981297312304 0.02137038924477319 0.023674800992012024 0.8443443223834037 0.9244440635832005 0.7316406220197678 0.9734015799083524 0.8521141409873962 0.9873543098568915 0.9603226184844971 0.03413379192352295 0.013466715812683105 0.0016151667451518193 0.09105613481014456 9.227651049985355e-05 0.9537993013858795 0.7898699045181274
18       0.8101097224280238 0.8238640530966223 0.9654854834079742 0.9249761359525376 0.009007252179659364 0.0269414484500885 0.8720185793936253 0.9537603373963357 0.7896758317947388 0.9681893698556507 0.8445765972137451 0.9609188986942172 0.9605661630630493 0.0012400150299072266 0.0016298890113830566 0.0010204361390141609 0.09673542409364087 4.927908966237298e-05 0.8357730954885483 0.5387386679649353
19       0.7872930243611336 0.8546713814139366 0.9717579483985901 0.9204074210420097 0.03275219164788723 0.03290018439292908 0.7898169631759325 0.8686784711495684 0.6529807895421982 0.9805716581302135 0.8764160573482513 0.9710546831289927 0.9770255982875824 0.010478734970092773 0.0016542673110961914 0.004794071116389133 0.11370237718587198 0.0006520746771223573 0.8398287557065487 0.2135685831308365
20       0.7661331854760647 0.7703786063939333 0.9259996712207794 0.9206585317745909 0.023209664225578353 0.04428313672542572 0.8869482775529226 0.9567526719488484 0.8060863614082336 0.9757166517741069 0.8299637138843536 0.9364538788795471 0.9687068909406662 0.006338596343994141 0.004002690315246582 0.010034536521816049 0.12389279874937471 0.0005752511385683238 0.9794908165931702 0.9426848888397217
21       0.8004390405757087 0.8128088020852634 0.9731967151165009 0.9344274695031345 0.06182526946067812 0.06880791485309601 0.8567297203200204 0.967970845338705 0.7712433338165283 0.9744295555541509 0.8649775087833405 0.9340473853406451 0.9431670010089874 0.15961146354675293 0.006642639636993408 0.0009842364381074196 0.05668537605626331 3.861035065675054e-05 0.9287310838699341 0.6992809772491455
22       0.7504238663241267 0.7562010134570301 0.9591594189405441 0.9171723133056529 0.03781023621559143 0.02710200846195221 0.8579002469778061 0.9152185044764298 0.714759349822998 0.989269053395021 0.9145775735378265 0.9940139058356484 0.9758803397417068 0.005991101264953613 0.19684988260269165 0.0017764334189227973 0.09998984068707974 4.730557844717126e-05 0.9607212767004967 0.840001106262207
23       0.8165018517110083 0.833340167792307 0.9585773050785065 0.9246518637280207 0.012123621172375199 0.009284734725952148 0.8942986792988248 0.9576168230644235 0.8206312954425812 0.9651004129256116 0.8045183718204498 0.9919974613520834 0.9714153110980988 0.0077628493309021 0.0021088719367980957 0.001565217807346416 0.0964810916067551 4.730557844717126e-05 0.9691984256108602 0.8400013446807861
24       0.8009451410422722 0.8385326306646068 0.9660892635583878 0.9198932873544207 0.00644065141677852 0.012952640652656555 0.82511491018037 0.8792276209632246 0.6814415156841278 0.9491478229276242 0.8404447436332703 0.9977769820640484 0.9740795791149139 0.04057586193084717 0.002742588520050049 0.0009215875567310431 0.2635888634623474 0.0001734539606066138 0.725390105197827 0.25166577100753784
25       0.7936347254684993 0.8087866697992597 0.9469398856163025 0.8938381253783383 0.020124382339417934 0.017086520791053772 0.8606161432606834 0.8924089159087125 0.6684001982212067 0.9533838218250077 0.8835516571998596 0.9904482902160713 0.9806856364011765 0.006905078887939453 0.0027800798416137695 0.0006870489704130695 0.08190748988655715 2.4704590991846325e-05 0.7970244032996041 0.5553808808326721
26       0.8238375742327083 0.8270586768334562 0.9586971551179886 0.9248586567885736 0.010496950811810013 0.01139482855796814 0.8481419249014421 0.9358285305338105 0.7548514306545258 0.9669199179440051 0.8321068584918976 0.9698522772301327 0.9780177175998688 0.027377009391784668 0.0017759203910827637 0.0025824836902972386 0.12207986761756819 0.00012686568979372722 0.9717688126997515 0.9086912870407104
27       0.7754977239029748 0.8379403970071247 0.9724009037017822 0.9224028875055553 0.018139227231343535 0.0635519027709961 0.8470879984753472 0.8959539662050315 0.6908617466688156 0.9883592578141069 0.8958227336406708 0.9600547855453831 0.9716768562793732 0.6477841734886169 0.04145258665084839 0.003026112160643637 0.10627312483532944 0.00034893490504252597 0.9088338443211147 0.5861018896102905
28       0.7767316635165896 0.8338618544595582 0.9664673209190369 0.9042454358236289 0.0398413300514221 0.042229533195495605 0.8128272380147662 0.9177641900463667 0.7263434827327728 0.9745816928142439 0.8376495242118835 0.9917247706935519 0.9739959239959717 0.021233677864074707 0.003372490406036377 0.0023727710247621334 0.04952919451554269 0.0005659879493756391 0.9189085023743766 0.7655397057533264
29       0.806486152112484 0.8164325095713139 0.9334108978509903 0.941209427062297 0.022991817621957678 0.011922255158424377 0.8728867992758751 0.9663333126868459 0.8226719498634338 0.9787664504512996 0.826255738735199 0.9927873089909554 0.9418998956680298 0.009122669696807861 0.0032796263694763184 0.0021444596838557316 0.2426344409596575 4.966146978636382e-05 0.9598233923316002 0.7340434789657593
30       0.8285327143967152 0.8404348064213991 0.9487805515527725 0.9262806289239761 0.016282399495442745 0.038810670375823975 0.9007193148136139 0.973988673010715 0.8180772364139557 0.9851306476055379 0.9072782695293427 0.9595113880932331 0.9677640348672867 0.0564461350440979 0.008778572082519531 0.0018005509548112673 0.1355206032704043 8.037853543796322e-05 0.93910101801157 0.702373743057251
31       0.7773859458310264 0.7841899001172611 0.9374160617589951 0.9236846645544101 0.038234859704971313 0.08828717470169067 0.8934563057763236 0.9527291703588148 0.7787750959396362 0.9639674031110292 0.8244439959526062 0.9974533113695326 0.9628818035125732 0.01860445737838745 0.03401589393615723 0.004603135019188974 0.1916289172039244 0.00010070023093909652 0.9849053791591099 0.9609699845314026
32       0.8332564923912287 0.8482217537239194 0.9512397944927216 0.9356728352939905 0.013428411313465616 0.03197646141052246 0.9123191088438034 0.9698786746445478 0.8332206904888153 0.9729171870585134 0.8559355139732361 0.979618975892663 0.9845590442419052 0.0019185543060302734 0.0048272013664245605 0.0021250930831083798 0.1536566676269994 8.037853543796322e-05 0.9486988335847855 0.702373743057251
33       0.784639828584411 0.7824227502851775 0.9369725733995438 0.9117495984832445 0.05820588270823157 0.035023078322410583 0.8537252653728832 0.9330899257745875 0.7746655344963074 0.9524463269104988 0.7429139018058777 0.9940865291403486 0.9680965542793274 0.8667909950017929 0.0021550655364990234 0.0030131080607810807 0.08684310727388828 0.0002800541201919104 0.9113980748436668 0.6261508464813232
34       0.8574546511684146 0.8470059489565236 0.9728460162878036 0.936479071713984 0.050459186945642776 0.044041574001312256 0.8869556656905583 0.9728672194120449 0.8006666302680969 0.9909025627515824 0.9126642942428589 0.9758583706404481 0.9798547029495239 0.019671201705932617 0.0023215413093566895 0.0013165833777990831 0.04041253365922296 0.00018555145207008829 0.9647516523088727 0.8083779811859131
35       0.8078220738814428 0.8372848085485972 0.9569085836410522 0.9126551935547277 0.006272964856841368 0.0014581233263015747 0.8570980315025036 0.8760512511063219 0.66651451587677 0.9080157110265521 0.7959551215171814 0.9671083660079882 0.9591087847948074 0.022120416164398193 0.005542635917663574 0.0071456280435448424 0.24408488626402103 0.0002421088262578432 0.9194615208185636 0.6546797752380371
36       0.7469108656048775 0.8281763397157192 0.9654734134674072 0.9026857252907035 0.027586976687113407 0.047285065054893494 0.8147674456238747 0.8462920870862713 0.6197792589664459 0.9942346142371665 0.9180893301963806 0.9581072558959326 0.9738422334194183 0.07512813806533813 0.037436068058013916 0.0029411869095974123 0.14077802337363607 9.167994740647531e-05 0.9343270719051361 0.5934572815895081
37       0.7343494959852912 0.8037491176616062 0.9709674715995789 0.9006090418847857 0.02354101836681366 0.03492233157157898 0.839465320110321 0.8868326267497686 0.714186429977417 0.9018002008933411 0.7436128705739975 0.9960447029784472 0.9769431054592133 0.010545969009399414 0.0028461217880249023 0.005513860182752909 0.12100375410676749 0.00020457898404462982 0.9503121863711964 0.8825296759605408
38       0.834390745244243 0.8621522936631333 0.9545343071222305 0.9210677654967049 0.010798789836742206 0.03156502544879913 0.8942077471451326 0.9535106386695871 0.7323153764009476 0.962359285937584 0.8412624895572662 0.9430091411552646 0.9753625690937042 0.03183853626251221 0.0025029778480529785 0.003389766298642588 0.1696024969003871 0.00010472874969700275 0.8966796127232638 0.6342424750328064
39       0.7682534999081067 0.832864212315707 0.9501640051603317 0.9057847305666655 0.011871232227845585 0.022422760725021362 0.8022838650005204 0.8460331679403227 0.603166475892067 0.981410439886878 0.8923449516296387 0.9354508622416428 0.9493599981069565 0.05812007188796997 0.00606846809387207 0.009261063561398369 0.1988345083957929 0.0002802897842232037 0.8997732677630016 0.3569255769252777
40       0.7417530883103609 0.7491284096613526 0.9521216750144958 0.9206466084489455 0.042277623306621215 0.026714801788330078 0.8511556535959244 0.928373823148231 0.7768228054046631 0.9404284578889417 0.7927842140197754 0.973704693838954 0.9645805656909943 0.03057020902633667 0.00539088249206543 0.001585116262115706 0.10617827829441795 5.228814913328267e-05 0.9661665931344032 0.9021487832069397
41       0.8380984920594428 0.8662272745536433 0.9489479064941406 0.9153447427436129 0.008809704333543777 0.021573930978775024 0.9036441346009573 0.9800221335254751 0.8556948900222778 0.990635551976597 0.9132619500160217 0.9912347603175375 0.9726720601320267 0.11095839738845825 0.0022389888763427734 0.0018437154719889424 0.17155483752831527 4.2795351222360724e-05 0.9575353198581271 0.7240129709243774
42       0.8111197738908231 0.8382047384511679 0.9580956399440765 0.908670991859757 0.014261914151055488 0.03706549108028412 0.88197997584939 0.9449697948093316 0.7601482570171356 0.9074429502364372 0.7530460059642792 0.8974709474481642 0.9382755309343338 0.7192916870117188 0.06772112846374512 0.0026602558441434277 0.15686781284082033 8.037853543796322e-05 0.9112035557627678 0.6996835470199585
43       0.8276704119311439 0.8686777386400435 0.9697391986846924 0.9245208793838552 0.019145041704177856 0.011703521013259888 0.8749286515845193 0.8764828223705334 0.6830082982778549 0.9922082937402656 0.9358934760093689 0.9642374300294452 0.9602830708026886 0.005516707897186279 0.0025238394737243652 0.0024693075221804838 0.08612791522702991 0.00011777541671223592 0.9056954185167948 0.7711281180381775
44       0.7497390179584423 0.8049225910877188 0.9652513414621353 0.9176262361919822 0.05682116001844406 0.04742926359176636 0.7644235255817572 0.868201464639742 0.6636719852685928 0.9271222040773388 0.7898106873035431 0.9786263020088276 0.9273868650197983 0.0027874112129211426 0.0027799606323242188 0.002395279276661607 0.06647696183838771 7.546350897492756e-05 0.9440845449765524 0.7545221447944641
45       0.8090889036655426 0.8578171322743098 0.9600721597671509 0.9267792158143621 0.04487418942153454 0.04240919649600983 0.85720075070858 0.9059722287916827 0.696312427520752 0.986151157157849 0.9108638763427734 0.980121773481369 0.9749990999698639 0.015588760375976562 0.0014522671699523926 0.0025518226420085536 0.08297168241257238 0.00010070023093909652 0.9441778004169464 0.8467411398887634
46       0.8403978012502193 0.8657413762062788 0.9626362174749374 0.9309685951785037 0.04024567703406012 0.05155949294567108 0.9036910459399223 0.9705606099643171 0.8251045346260071 0.9612643679993882 0.8521021902561188 0.9349521897733212 0.9788735955953598 0.001288294792175293 0.0006823539733886719 0.0017408788147144953 0.05774770355171131 0.00024481022560445323 0.9169815927743912 0.6983110308647156
47       0.8082215040922165 0.8240887336432934 0.929874449968338 0.918624913273764 0.020905989408493086 0.031525298953056335 0.9011932143143245 0.9697759170211278 0.8396385312080383 0.9813409626499627 0.8856879472732544 0.972749974578619 0.9614701718091965 0.0013608336448669434 0.03501129150390625 0.0016835472291687808 0.13983790788374356 5.0035506637355764e-05 0.942750905241285 0.7340390682220459
48       0.8754849821329117 0.890817875166734 0.9521472305059433 0.9358453086904577 0.017393670298836428 0.0064839571714401245 0.9112465441226959 0.9868545741349202 0.8649670481681824 0.927727019983446 0.7199779599905014 0.9189545770486196 0.9698690474033356 0.03785628080368042 0.0009202957153320312 0.002435135955970161 0.14597105595248172 7.026517005471089e-05 0.8911632299423218 0.4115549325942993
49       0.8097468626995882 0.7984645186613004 0.9468301236629486 0.9182698396864788 0.023564477761586544 0.05742791295051575 0.9282813370227814 0.96456005837139 0.8298496603965759 0.9865602516703103 0.9402584135532379 0.9870279687146345 0.9815090298652649 0.10587513446807861 0.005832076072692871 0.008172559433244497 0.12055827372026301 0.0005165187580300273 0.9727330207824707 0.8809852600097656
50       0.8153223867217699 0.8032276419301827 0.9299417436122894 0.9261285279962149 0.012336260080337502 0.03270798921585083 0.9296261767546335 0.9779336065970803 0.864380955696106 0.957152490014253 0.8296270966529846 0.9687166993816694 0.9665201604366302 0.5615847706794739 0.014820992946624756 0.0012437576936513374 0.14722790613513778 3.229238323502198e-05 0.9556561609109243 0.7755362391471863
51       0.8420095064987739 0.8597571263089776 0.930607333779335 0.9334616970443568 0.03928934610806978 0.03014788031578064 0.8914232676227888 0.9495881208088042 0.8218989968299866 0.9868251715306755 0.8677391707897186 0.9677857911835114 0.9631983637809753 0.022855937480926514 0.0021605491638183594 0.0058155131102388515 0.2450998053252911 0.0003355374980258103 0.9449354559183121 0.6857655644416809
52       0.7331311292946339 0.7604576777666807 0.9601382613182068 0.9093972100979753 0.030054618914922115 0.030750587582588196 0.8113848626613617 0.8813393090653967 0.6837614476680756 0.9815273341571427 0.8315958380699158 0.8913264937698842 0.9733999520540237 0.0784233808517456 0.008016526699066162 0.002730222741920966 0.174023847943163 4.4455161996097696e-05 0.805465504527092 0.25326263904571533
53       0.844603283064706 0.8522821877683913 0.9365433156490326 0.9184439408701736 0.018214008322468556 0.013765454292297363 0.8946784692151206 0.981691558389473 0.8580302000045776 0.9722589877345946 0.8320543169975281 0.9812022319861821 0.9449588805437088 0.03519165515899658 0.01968860626220703 0.004472879035842225 0.2113529734527205 0.00014453835178442813 0.9671239682606289 0.9285494685173035
54       0.808616480893559 0.8271493274304602 0.9587808847427368 0.9034775051191382 0.027637994411040312 0.027759045362472534 0.839772082037396 0.8800660495009804 0.6497264802455902 0.9761256026566407 0.8389989733695984 0.9868212781018681 0.972316175699234 0.009143948554992676 0.023501098155975342 0.0023118892355936125 0.18093287406040587 4.1309401980574946e-05 0.9134086502922906 0.5661143064498901
55       0.7619917707947584 0.7788838479572382 0.9641076922416687 0.9054250470042684 0.01112715556071353 0.050964802503585815 0.8348202212498739 0.9254782814391085 0.7364846915006638 0.9355747018193545 0.7942338585853577 0.9990245496424345 0.975525438785553 0.002300441265106201 0.0019478797912597656 0.0023890445678098637 0.12072938912649449 6.153562753755848e-05 0.8476835569510093 0.13670997321605682
56       0.785322729498148 0.8481800351291895 0.9443756341934204 0.9056592791369467 0.028819199119295424 0.018318235874176025 0.8532097823917866 0.8840324022429282 0.7049791812896729 0.9707364859024032 0.8540981411933899 0.9957879029214383 0.9483800530433655 0.18474501371383667 0.013224184513092041 0.0021048087294478325 0.08805825971089239 8.037853543796322e-05 0.9280430972576141 0.702373743057251
57       0.7765649267855812 0.8034994138263855 0.9620350748300552 0.9190501675794 0.019035128255685207 0.028004392981529236 0.8062652586137548 0.8948709336718921 0.7112200409173965 0.9598712252402635 0.8081787824630737 0.9992332325554362 0.9229719489812851 0.0014409422874450684 0.0008038878440856934 0.0020370657032346027 0.0937890352322138 0.00010070003886883188 0.9207405237590566 0.5571117997169495
58       0.8139113001525402 0.835667551184694 0.9473394006490707 0.9357261402853604 0.011264113585154223 0.03348526358604431 0.9290964156389236 0.9808719119281761 0.8970908522605896 0.9856802140559608 0.9050885438919067 0.9874053734044234 0.9707133620977402 0.2016029953956604 0.001556694507598877 0.0034777797291692092 0.17678114100330952 0.00017403787635562762 0.854655496776104 0.6497237682342529
59       0.8532185405492783 0.8591334879398346 0.9654340445995331 0.9480140487707797 0.008551627397537231 0.0125388503074646 0.8974877425602504 0.9790699236682894 0.8688359260559082 0.9758825395897421 0.844379335641861 0.9812453559466771 0.973698079586029 0.00619661808013916 0.005878269672393799 0.0008183245960428161 0.09031216771971003 4.249067127436222e-05 0.961660623550415 0.8455840945243835
60       0.7969099745154381 0.841396747281154 0.958070382475853 0.9136410163394336 0.06159050663312271 0.056277647614479065 0.8430237472057343 0.9543436434368511 0.6953451633453369 0.9243576538600919 0.7952771186828613 0.9037860408425331 0.9643971025943756 0.0015444755554199219 0.0018644332885742188 0.002704726584754181 0.06569582461720666 0.0001805286121196228 0.9589186847209931 0.7391119599342346
61       0.813133941963315 0.8311882351214688 0.9723395109176636 0.9345395321854286 0.027258815509932366 0.02893039584159851 0.8658719882369041 0.9587904492026729 0.6264213025569916 0.9724800533520837 0.8505565226078033 0.9931221308984927 0.9624325633049011 0.07686269283294678 0.010760068893432617 0.0036302521635898687 0.09358938498200618 0.00016374467769804827 0.9084383249282837 0.5270084142684937
62       0.7382879927754402 0.809858787804842 0.9656898379325867 0.9039942084474767 0.04097284530771195 0.0506071001291275 0.7901293635368347 0.8674550064005331 0.638549268245697 0.9563897469153817 0.7829844057559967 0.9413202807307244 0.9590564519166946 0.0032566189765930176 0.0012096762657165527 0.004181252016828314 0.09450214307250722 0.00026888912624773397 0.9080572873353958 0.7366004586219788
63       0.781583576152722 0.8385651477922995 0.9691294133663177 0.9106886413866195 0.05640139430761337 0.07892145216464996 0.882780502239863 0.932468742463743 0.7883215248584747 0.9805609204581822 0.9095772802829742 0.9632418962816398 0.9748297333717346 0.06589734554290771 0.004911243915557861 0.0026170358464129156 0.04110352651485734 0.00031528346918575147 0.8670416325330734 0.32955363392829895
64       0.8611649572849274 0.8960498571395874 0.9685265123844147 0.926932466286485 0.009733078571466325 0.03219082951545715 0.9316306374967098 0.9822588245020558 0.8741530179977417 0.9974607935019151 0.9806587100028992 0.9245116810003916 0.9615764021873474 0.004300117492675781 0.0035316944122314453 0.0009755700946129916 0.09869864312306245 8.136410233368152e-05 0.9393742680549622 0.6993396282196045
65       0.7619068854384952 0.8234829236235883 0.9390738904476166 0.9195604429525488 0.042431432753801346 0.051771312952041626 0.8434492001930872 0.9235636173446684 0.7334292382001877 0.9830692773716745 0.90992671251297 0.9925178988940186 0.9622413814067841 0.004855751991271973 0.0025864243507385254 0.00391447293634346 0.06416988213777902 0.00040065623453966595 0.9108052088154687 0.3225580155849457
66       0.8103168774396181 0.8283780852332712 0.9568191915750504 0.9195777347956139 0.03346308378072882 0.0441480427980423 0.794874140371879 0.9162572131778379 0.730835571885109 0.9197898556971289 0.7830012142658234 0.9484000485390425 0.9507293552160263 0.039161741733551025 0.00323486328125 0.002275352002570071 0.12662905758990117 4.2565581847796076e-05 0.9599531491597494 0.845837414264679
67       0.8148600028620826 0.8370226927929454 0.9467902183532715 0.9105352072755276 0.02448289593060815 0.030463576316833496 0.8598148276408514 0.9152217873108897 0.7033368051052094 0.9880541777807963 0.9031269550323486 0.9900610976748996 0.956295907497406 0.04056507349014282 0.007064998149871826 0.0011505209340911353 0.1313845386273388 3.8754518346120355e-05 0.9052365753385756 0.5720889568328857
68       0.8530611898750067 0.8953574923798442 0.9740422517061234 0.9454191798737289 0.01530507538053727 0.009924530982971191 0.8404604773968458 0.8852379596574427 0.6467961221933365 0.9124618011495804 0.7545526325702667 0.9885210748761892 0.952427089214325 0.000254213809967041 0.0009935498237609863 0.001837479894860821 0.07879101915135986 0.00013677661863908532 0.9475664123892784 0.8033899068832397
69       0.7578913515264337 0.823854622515765 0.9593289494514465 0.9171271950614696 0.02432898059487343 0.1013365089893341 0.777011901140213 0.8800175303039297 0.6287444978952408 0.9862867600617085 0.9084908068180084 0.9983601565613891 0.937398299574852 0.012520372867584229 0.008914172649383545 0.003297408218260327 0.1004842492425991 0.0001260060878388627 0.9554600119590759 0.8403905034065247
70       0.6998453850547472 0.7686625567575296 0.9366307556629181 0.8826482327606845 0.012132993766239664 0.010014578700065613 0.731902351975441 0.8246271949164932 0.5555263012647629 0.9446408086133999 0.7992218732833862 0.9365987355510393 0.9424590915441513 0.036695003509521484 0.006216287612915039 0.0027774174602340673 0.16316722265779066 5.292186419819278e-05 0.904294200738271 0.3452903628349304
71       0.8173771392215382 0.8255131160671061 0.9565844684839249 0.9161942566142363 0.001909478789284158 0.021633997559547424 0.8810294433073564 0.9346747522788448 0.7369749844074249 0.9750774010658461 0.8686866760253906 0.9555007675380418 0.9647997915744781 0.002097606658935547 0.0009958148002624512 0.006649166799553191 0.2554620626592294 0.00043119053240696674 0.9140803759748285 0.5305311679840088
72       0.7591157846152783 0.7920579608529806 0.9482202231884003 0.895336746534502 0.009844329622056724 0.02635893225669861 0.859889617562294 0.9324643870027982 0.7619670331478119 0.9869416973931404 0.8917212784290314 0.9618198286741972 0.9852537512779236 0.0064958930015563965 0.03697192668914795 0.0009517391367866601 0.1258988649027752 2.3273709368536726e-05 0.8894688338041306 0.41696521639823914
73       0.7514714811529432 0.7828309592746553 0.9545427560806274 0.9052642298241457 0.05712945644672096 0.043239742517471313 0.7984241438763482 0.9104189028172396 0.6682241410017014 0.9665555837687441 0.8007633090019226 0.9852780039821353 0.9126430451869965 0.015529274940490723 0.005436241626739502 0.00133706309050449 0.09413191869139861 3.4669094947510726e-05 0.9224409631320408 0.8003388047218323
